Airport_ID,Name,Country,Latitude,Longtitude,Altitude
KKH,Kongiganak Airport,United States,59.9608001709,-162.880996704,30
NIB,Nikolai Airport,United States,63.0186,-154.358002,441
AKI,Akiak Airport,United States,60.9029006958,-161.231002808,30
AIN,Wainwright Airport,United States,70.6380004883,-159.994995117,41
APZ,Zapala Airport,Argentina,-38.975498,-70.113602,3330
RDS,Rincon De Los Sauces Airport,Argentina,-37.3905982971,-68.9041976929,1968
PNT,Tte. Julio Gallardo Airport,Chile,-51.67150115966797,-72.52839660644531,217
SGV,Sierra Grande Airport,Argentina,-41.5917015076,-65.33940124509999,688
IGB,Cabo F.A.A. H. R. Bordón Airport,Argentina,-41.3208999634,-69.5748977661,2925
NCN,Chenega Bay Airport,United States,60.0773010254,-147.992004395,72
TKJ,Tok Junction Airport,United States,63.32949829,-142.9539948,1639
IRC,Circle City /New/ Airport,United States,65.830498,-144.076008,613
SLQ,Sleetmute Airport,United States,61.7005004883,-157.166000366,190
LMA,Minchumina Airport,United States,63.886002,-152.302002,678
MLY,Manley Hot Springs Airport,United States,64.99759674069999,-150.643997192,270
YNP,Natuashish Airport,Canada,55.913898,-61.184399,30
YSO,Postville Airport,Canada,54.9105,-59.78507,193
YWB,Kangiqsujuaq (Wakeham Bay) Airport,Canada,61.5886001587,-71.929397583,501
YTF,Alma Airport,Canada,48.50889968869999,-71.64189910889999,445
YGV,Havre St Pierre Airport,Canada,50.28189849853516,-63.61140060424805,124
YXK,Rimouski Airport,Canada,48.47809982299805,-68.49690246582031,82
XTL,Tadoule Lake Airport,Canada,58.7061,-98.512199,923
XLB,Lac Brochet Airport,Canada,58.6175003052,-101.46900177,1211
XSI,South Indian Lake Airport,Canada,56.7928009033,-98.9072036743,951
YBT,Brochet Airport,Canada,57.8894,-101.679001,1136
ZGR,Little Grand Rapids Airport,Canada,52.04560089111328,-95.4657974243164,1005
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,Canada,54.610599517822266,-97.76080322265624,709
YRS,Red Sucker Lake Airport,Canada,54.16719818115234,-93.55719757080078,729
YOP,Rainbow Lake Airport,Canada,58.49140167236328,-119.40799713134766,1759
YBY,Bonnyville Airport,Canada,54.304199,-110.744003,1836
ZNA,Nanaimo Harbour Water Airport,Canada,49.1833000183,-123.949996948,0
YGG,Ganges Seaplane Base,Canada,48.8545,-123.4969,0
YDT,Boundary Bay Airport,Canada,49.0742,-123.012001,6
YLY,Langley Airport,Canada,49.10079956049999,-122.630996704,34
YFJ,Wekweètì Airport,Canada,64.190804,-114.077002,1208
RNI,Corn Island,Nicaragua,12.1628999710083,-83.06379699707031,1
BZA,San Pedro Airport,Nicaragua,13.949999809265137,-84.5999984741211,600
RFS,Rosita Airport,Nicaragua,13.889699935913086,-84.40889739990234,193
SIU,Siuna,Nicaragua,13.727222442626951,-84.77777862548828,606
WSP,Waspam Airport,Nicaragua,14.7391996383667,-83.96939849853516,98
NCR,San Carlos,Nicaragua,11.133399963378906,-84.7699966430664,91
PLD,Playa Samara/Carrillo Airport,Costa Rica,9.8705101013184,-85.481399536133,50
COZ,Constanza - Expedición 14 de Junio National Airport,Dominican Republic,18.907499313354,-70.721900939941,3950
NEG,Negril Airport,Jamaica,18.34280014038086,-78.33209991455078,9
NRR,José Aponte de la Torre Airport,Puerto Rico,18.245300293,-65.6434020996,38
ARR,D. Casimiro Szlapelis Airport,Argentina,-45.013599,-70.812202,2286
JSM,Jose De San Martin Airport,Argentina,-44.0485992432,-70.4589004517,2407
UYU,Uyuni Airport,Bolivia,-20.4463005066,-66.8483963013,11136
RBQ,Rurenabaque Airport,Bolivia,-14.4279003143,-67.4968032837,676
ABN,Albina Airport,Suriname,5.512720108032227,-54.05009841918945,19
DRJ,Drietabbetje Airport,Suriname,4.111359,-54.672766,236
MOJ,Moengo Airstrip,Suriname,5.6076,-54.4003,49
ICK,Nieuw Nickerie Airport,Suriname,5.955560207366943,-57.039398193359375,9
OEM,Vincent Fayks Airport,Suriname,3.3452799320220947,-55.442501068115234,714
SMZ,Stoelmanseiland Airport,Suriname,4.349999904632568,-54.41666793823242,187
TOT,Totness Airport,Suriname,5.865829944610596,-56.32749938964844,10
AGI,Wageningen Airstrip,Suriname,5.841128,-56.673328,6
ORJ,Orinduik Airport,Guyana,4.725269794464111,-60.03499984741211,1797
NAI,Annai Airport,Guyana,3.959439992904663,-59.12419891357422,301
IMB,Imbaimadai Airport,Guyana,5.708109855651856,-60.2942008972168,1646
KAR,Kamarang Airport,Guyana,5.865340232849121,-60.614200592041016,1601
USI,Mabaruma Airport,Guyana,8.199999809265137,-59.78329849243164,45
MHA,Mahdia Airport,Guyana,5.277490139007568,-59.151100158691406,300
PJC,Dr Augusto Roberto Fuster International Airport,Paraguay,-22.63999938964844,-55.83000183105469,1873
ACD,Alcides Fernández Airport,Colombia,8.51667,-77.3,50
RVE,Los Colonizadores Airport,Colombia,6.951868,-71.857179,680
VGZ,Villa Garzón Airport,Colombia,0.978767,-76.6056,1248
EBG,El Bagre Airport,Colombia,7.59647,-74.8089,180
CAQ,Juan H White Airport,Colombia,7.96847,-75.1985,174
COG,Mandinga Airport,Colombia,5.08333,-76.7,213
TLU,Golfo de Morrosquillo Airport,Colombia,9.50945,-75.5854,16
CFB,Cabo Frio Airport,Brazil,-22.921699523900003,-42.0742988586,23
OPS,Presidente João Batista Figueiredo Airport,Brazil,-11.885000228881836,-55.58610916137695,1227
GRP,Gurupi Airport,Brazil,-11.73960018157959,-49.13219833374024,1148
CMP,Santana do Araguaia Airport,Brazil,-9.31997013092041,-50.32849884033203,597
BVS,Breves Airport,Brazil,-1.6365300416946411,-50.44359970092773,98
SFK,Soure Airport,Brazil,-0.6994310021400452,-48.52099990844727,43
PIN,Parintins Airport,Brazil,-2.6730198860168457,-56.77719879150391,87
BRA,Barreiras Airport,Brazil,-12.078900337219238,-45.00899887084961,2447
STZ,Santa Terezinha Airport,Brazil,-10.4647216796875,-50.51861190795898,663
MQH,Minaçu Airport,Brazil,-13.5491,-48.195301,1401
AUX,Araguaína Airport,Brazil,-7.22787,-48.240501,771
NVP,Novo Aripuanã Airport,Brazil,-5.118030071258545,-60.36489868164063,118
FRC,Tenente Lund Pressoto Airport,Brazil,-20.592199,-47.3829,3292
DOU,Dourados Airport,Brazil,-22.2019,-54.926601,1503
LBR,Lábrea Airport,Brazil,-7.278969764709473,-64.76950073242188,190
ROO,Maestro Marinho Franco Airport,Brazil,-16.586,-54.7248,1467
GPB,Tancredo Thomas de Faria Airport,Brazil,-25.3875007629,-51.520198822,3494
JCB,Santa Terezinha Airport,Brazil,-27.1714000702,-51.5532989502,2546
RVD,General Leite de Castro Airport,Brazil,-17.8347225189209,-50.95611190795898,2464
AAX,Romeu Zema Airport,Brazil,-19.563199996948,-46.960399627686,3276
MBZ,Maués Airport,Brazil,-3.37217,-57.7248,69
RBB,Borba Airport,Brazil,-4.4063401222229,-59.60240173339844,293
CIZ,Coari Airport,Brazil,-4.134059906005859,-63.132598876953125,131
BAZ,Barcelos Airport,Brazil,-0.981292,-62.919601,112
DMT,Diamantino Airport,Brazil,-14.37689971923828,-56.40039825439453,1476
GNM,Guanambi Airport,Brazil,-14.208200454711914,-42.74610137939453,1815
QDJ,Tsletsi Airport,Algeria,34.6657,3.351,3753
NZA,Nzagi Airport,Angola,-7.716939926149999,21.358200073200003,2431
LBZ,Lucapa Airport,Angola,-8.445727348330001,20.7320861816,3029
KNP,Capanda Airport,Angola,-9.76937007904,15.4553194046,3366
AMC,Am Timan Airport,Chad,11.0340003967,20.2740001678,1420
GSQ,Shark El Oweinat International Airport,Egypt,22.5856990814209,28.71660041809082,859
MRB,Eastern WV Regional Airport/Shepherd Field,United States,39.40190125,-77.98459625,565
AWA,Awassa Airport,Ethiopia,7.066999912261963,38.5,5450
JIJ,Wilwal International Airport,Ethiopia,9.3325,42.9121,5954
MKS,Mekane Selam Airport,Ethiopia,10.7254,38.7415,8405
DBM,Debra Marcos Airport,Ethiopia,10.350000381469728,37.71699905395508,8136
DBT,Debre Tabor Airport,Ethiopia,11.967000007629396,38.0,8490
QHR,Harar Meda Airport,Ethiopia,8.7163,39.0059,6201
GOB,Robe Airport,Ethiopia,7.1160634,40.0463033,7892
MYB,Mayumba Airport,Gabon,-3.4584197998046875,10.674076080322266,13
MRE,Mara Serena Lodge Airstrip,Kenya,-1.406111,35.008057,5200
JJM,Mulika Lodge Airport,Kenya,0.165083006024,38.1951408386,2000
RBX,Rumbek Airport,Sudan,6.82499980927,29.6690006256,1378
CPA,Cape Palmas Airport,Liberia,4.3790202140808105,-7.696949958801269,20
IHC,Inhaca Airport,Mozambique,-25.9971446991,32.9293518066,10
MAX,Ouro Sogui Airport,Senegal,15.593600273132324,-13.322799682617188,85
WHF,Wadi Halfa Airport,Sudan,21.802698135375977,31.521577835083008,961
NBE,Enfidha - Hammamet International Airport,Tunisia,36.075833,10.438611,21
HTY,Hatay Airport,Turkey,36.36277771,36.282222747800006,269
FUO,Foshan Shadi Airport,China,23.0832996368,113.069999695,6
HUZ,Huizhou Airport,China,23.0499992371,114.599998474,50
ILD,Lleida-Alguaire Airport,Spain,41.728185,0.535023,1170
BIU,Bildudalur Airport,Iceland,65.64129638671875,-23.546199798583984,18
GJR,Gjögur Airport,Iceland,65.99530029296875,-21.32690048217773,83
SAK,Sauðárkrókur Airport,Iceland,65.73169708249999,-19.5727996826,8
IIA,Inishmaan Aerodrome,Ireland,53.09299850463867,-9.568059921264648,15
ULG,Ulgii Mongolei Airport,Mongolia,48.9933013916,89.9225006104,5732
KQT,Qurghonteppa International Airport,Tajikistan,37.86640167236328,68.86470031738281,1473
HSK,Huesca/Pirineos Airport,Spain,42.0760993958,-0.316666990519,1768
CQM,Ciudad Real Central Airport,Spain,38.8563888889,-3.97,0
NJF,Al Najaf International Airport,Iraq,31.989853,44.404317,103
CSA,Colonsay Airstrip,United Kingdom,56.0574989319,-6.243060112,44
RKH,Rock Hill - York County Airport,United States,34.9878006,-81.05719757,666
AGC,Allegheny County Airport,United States,40.354400634765625,-79.9301986694336,1252
VQQ,Cecil Airport,United States,30.2187004089,-81.876701355,81
FTY,Fulton County Airport Brown Field,United States,33.7790985107,-84.5214004517,841
TII,Tarin Kowt Airport,Afghanistan,32.604198455799995,65.8657989502,4429
ZAJ,Zaranj Airport,Afghanistan,30.972222,61.865833,1572
CCN,Chakcharan Airport,Afghanistan,34.53300094604492,65.26699829101562,7383
FUG,Fuyang Xiguan Airport,China,32.882157,115.734364,104
LCX,Longyan Guanzhishan Airport,China,25.6746997833,116.747001648,1225
BSD,Baoshan Yunduan Airport,China,25.053301,99.168297,5453
ACX,Xingyi Airport,China,25.0863888889,104.959444444,4150
HZH,Liping Airport,China,26.32217,109.1499,1620
OSU,The Ohio State University Airport - Don Scott Field,United States,40.0798,-83.072998,905
ADS,Addison Airport,United States,32.9686012268,-96.8364028931,644
DSI,Destin Executive Airport,United States,30.40010071,-86.47149658,23
KHE,Kherson International Airport,Ukraine,46.6758,32.506401,148
SZS,Ryan's Creek Aerodrome,New Zealand,-46.8997,168.100998,62
HJJ,Zhijiang Airport,China,27.4411111111,109.7,882
YQI,Yarmouth Airport,Canada,43.82690048217773,-66.08809661865234,141
ISO,Kinston Regional Jetport At Stallings Field,United States,35.331401825,-77.60880279540001,93
FFA,First Flight Airport,United States,36.0181999207,-75.67130279540001,13
LNJ,Lintsang Airfield,China,23.7381000519,100.025001526,6230
CKS,Carajás Airport,Brazil,-6.11527776718,-50.0013885498,2064
MWK,Tarempa Airport,Indonesia,3.3481199741363525,106.25800323486328,10
PGU,Persian Gulf International Airport,Iran,27.379601,52.737701,27
YES,Yasouj Airport,Iran,30.700500488281,51.545101165771,5939
OSM,Mosul International Airport,Iraq,36.305801,43.1474,719
TJH,Tajima Airport,Japan,35.51279830932617,134.78700256347656,584
AXJ,Amakusa Airport,Japan,32.482498,130.158997,340
KKX,Kikai Airport,Japan,28.3213005066,129.927993774,21
AGJ,Aguni Airport,Japan,26.5925006866,127.240997314,38
ULZ,Donoi Airport,Mongolia,47.7093,96.5258,5800
UGA,Bulgan Airport,Mongolia,48.85499954223633,103.47599792480467,4311
ULO,Ulaangom Airport,Mongolia,50.066588,91.938273,0
LBX,Lubang Airport,Philippines,13.85540008544922,120.1050033569336,43
TJU,Kulob Airport,Tajikistan,37.98809814453125,69.80500030517578,2293
CMJ,Chi Mei Airport,Taiwan,23.2131004333,119.417999268,63
TAZ,Daşoguz Airport,Turkmenistan,41.761101,59.826698,272
BWB,Barrow Island Airport,Australia,-20.86440086364746,115.40599822998048,26
DRB,Derby Airport,Australia,-17.3700008392334,123.66100311279295,24
WGE,Walgett Airport,Australia,-30.03280067443848,148.12600708007812,439
BRT,Bathurst Island Airport,Australia,-11.769200325012209,130.6199951171875,67
DKI,Dunk Island Airport,Australia,-17.9416999817,146.13999939,6
LZR,Lizard Island Airport,Australia,-14.673273,145.454571,70
HLT,Hamilton Airport,Australia,-37.64889907836914,142.06500244140625,803
HCQ,Halls Creek Airport,Australia,-18.23390007019043,127.66999816894533,1346
FIZ,Fitzroy Crossing Airport,Australia,-18.181900024414062,125.55899810791016,368
RVT,Ravensthorpe Airport,Australia,-33.7971992493,120.208000183,197
PVU,Provo Municipal Airport,United States,40.219200134277,-111.72299957275,4497
SBS,Steamboat Springs Bob Adams Field,United States,40.5163002,-106.8659973,6882
DTA,Delta Municipal Airport,United States,39.3805999756,-112.508003235,4759
PUC,Carbon County Regional/Buck Davis Field,United States,39.61389923,-110.7509995,5957
LAM,Los Alamos Airport,United States,35.8797988892,-106.268997192,7171
HII,Lake Havasu City Airport,United States,34.571098,-114.358002,783
INW,Winslow Lindbergh Regional Airport,United States,35.021900177,-110.722999573,4941
DGL,Douglas Municipal Airport,United States,31.3425998688,-109.505996704,4173
WTZ,Whitianga Airport,New Zealand,-36.83169937133789,175.6790008544922,10
KTF,Takaka Airport,New Zealand,-40.81330108642578,172.77499389648438,102
AFT,Afutara Aerodrome,Solomon Islands,-9.19138888889,160.948611111,23
RNA,Ulawa Airport,Solomon Islands,-9.86054358262,161.979546547,40
CHY,Choiseul Bay Airport,Solomon Islands,-6.711944,156.396111,0
NNB,Santa Ana Airport,Solomon Islands,-10.847994,162.454108,3
XYA,Yandina Airport,Solomon Islands,-9.092816,159.21841,60
BPF,Batuna Aerodrome,Solomon Islands,-8.56202777778,158.119305556,24
BOW,Bartow Municipal Airport,United States,27.9433994293,-81.78340148930002,125
LVK,Livermore Municipal Airport,United States,37.6934013367,-121.819999695,400
RMY,Mariposa Yosemite Airport,United States,37.5108985901,-120.040000916,2254
GFY,Grootfontein Airport,Namibia,-19.60219955444336,18.122699737548828,4636
NDU,Rundu Airport,Namibia,-17.956499099731,19.719400405884,3627
TRM,Jacqueline Cochran Regional Airport,United States,33.62670135498,-116.16000366211,-115
SMO,Santa Monica Municipal Airport,United States,34.015800476100004,-118.450996399,177
UDD,Bermuda Dunes Airport,United States,33.748401641846,-116.27500152588,73
SCF,Scottsdale Airport,United States,33.622898101807,-111.91100311279,1510
OLM,Olympia Regional Airport,United States,46.9693985,-122.9029999,209
RIL,Garfield County Regional Airport,United States,39.526299,-107.726997,5548
SAA,Shively Field,United States,41.444901,-106.823997,7012
PDK,DeKalb Peachtree Airport,United States,33.8755989075,-84.3020019531,1003
BMG,Monroe County Airport,United States,39.14599990844727,-86.61669921875,846
SUA,Witham Field,United States,27.18169975,-80.22109985,16
MMU,Morristown Municipal Airport,United States,40.79940032958984,-74.41490173339844,187
APC,Napa County Airport,United States,38.2132,-122.280998,35
SDM,Brown Field Municipal Airport,United States,32.572299957275,-116.98000335693,526
VNC,Venice Municipal Airport,United States,27.071599960327,-82.440299987793,18
PHK,Palm Beach County Glades Airport,United States,26.78499985,-80.69339752,16
ECP,Northwest Florida Beaches International Airport,United States,30.357106,-85.795414,69
SBD,San Bernardino International Airport,United States,34.0954017639,-117.23500061,1159
VAL,Valença Airport,Brazil,-13.2965,-38.992401,21
CAU,Caruaru Airport,Brazil,-8.282389640808105,-36.01350021362305,1891
QNV,Aeroclube Airport,Brazil,-22.74530029296875,-43.46030044555664,164
SQL,San Carlos Airport,United States,37.511901855469,-122.25,5
RWI,Rocky Mount Wilson Regional Airport,United States,35.856300354003906,-77.89189910888672,159
SXQ,Soldotna Airport,United States,60.47570037841797,-151.03399658203125,113
SEE,Gillespie Field,United States,32.826198577881,-116.97200012207,388
PHA,Phan Rang Airport,Vietnam,11.6335000992,108.952003479,101
SQH,Na-San Airport,Vietnam,21.21699905395508,104.03299713134766,2133
TKF,Truckee Tahoe Airport,United States,39.3199996948,-120.13999939,5900
FRJ,Fréjus Airport,France,43.4175,6.7357,33
GEX,Geelong Airport,Australia,-38.22499847412109,144.33299255371094,43
LVM,Mission Field,United States,45.6994018555,-110.447998047,4660
GMV,Monument Valley Airport,United States,37.0167007446,-110.200996399,5192
JRA,West 30th St. Heliport,United States,40.754501,-74.007103,7
LAL,Lakeland Linder International Airport,United States,27.988899,-82.018602,142
SYH,Syangboche Airport,Nepal,27.8112,86.7124,12400
RBK,French Valley Airport,United States,33.5741996765,-117.127998352,1350
FNU,Oristano-Fenosu Airport,Italy,39.895308,8.642661,36
MYQ,Mysore Airport,India,12.23,76.655833,2349
MGY,Dayton-Wright Brothers Airport,United States,39.5890007019,-84.224899292,957
FDY,Findlay Airport,United States,41.0135002136,-83.66870117190001,813
PEA,Penneshaw Airport,Australia,-35.7558462874,137.962875366,0
EMP,Emporia Municipal Airport,Germany,38.3320999146,-96.1912002563,1208
HYC,Wycombe Air Park,United Kingdom,51.6116981506,-0.8083329796790001,515
BBP,Bembridge Airport,United Kingdom,50.6781005859,-1.10943996906,53
SPF,Black Hills Airport-Clyde Ice Field,United States,44.48030090332,-103.78299713135,3931
QYD,Oksywie Military Air Base,Poland,54.57970047,18.51720047,144
OLV,Olive Branch Airport,United States,34.9786987305,-89.78690338130001,402
KNA,Viña del mar Airport,Chile,-32.9496,-71.4786,461
ONQ,Zonguldak Airport,Turkey,41.506401062,32.0886001587,39
BJC,Rocky Mountain Metropolitan Airport,United States,39.90879822,-105.1169968,5673
SLE,Salem Municipal Airport/McNary Field,United States,44.90950012,-123.0029984,214
UTM,Tunica Municipal Airport,United States,34.680999755859,-90.346702575684,194
ZKB,Kasaba Bay Airport,Zambia,-8.524999618530273,30.663000106811523,2780
LND,Hunt Field,Germany,42.8152008057,-108.730003357,5586
MWC,Lawrence J Timmerman Airport,United States,43.110401,-88.034401,745
JVL,Southern Wisconsin Regional Airport,United States,42.620300293,-89.0416030884,808
LZU,Gwinnett County Briscoe Field,United States,33.97809982,-83.96240234,1061
BWG,Bowling Green Warren County Regional Airport,United States,36.9645004272,-86.41970062259999,547
RVS,Richard Lloyd Jones Jr Airport,United States,36.039600372314,-95.984596252441,638
NHD,Al Minhad Air Base,United Arab Emirates,25.0268001556,55.3661994934,165
KGO,Kirovograd Airport,Ukraine,48.54280090332031,32.28499984741211,568
DBB,El Alamein International Airport,Egypt,30.92449951171875,28.46139907836914,143
BCE,Bryce Canyon Airport,United States,37.706401825,-112.144996643,7590
TCZ,Tengchong Tuofeng Airport,China,24.9380555556,98.4858333333,6250
UKS,Belbek Airport,Ukraine,44.688999176,33.570999145500004,344
OAZ,Camp Bastion Airport,Afghanistan,31.8638000488,64.2246017456,2943
JCI,New Century Aircenter Airport,United States,38.8308982849,-94.890296936,1087
ESN,Easton Newnam Field,United States,38.8041992188,-76.06900024410001,72
HMR,Stafsberg Airport,Norway,60.81809997558594,11.067999839782717,713
MYV,Yuba County Airport,United States,39.09780121,-121.5699997,64
DUC,Halliburton Field,United States,34.47090149,-97.9598999,1114
UVA,Garner Field,United States,29.2112998962,-99.743598938,942
LOT,Lewis University Airport,United States,41.6072998,-88.09619904,679
CCR,Buchanan Field,United States,37.9897003174,-122.056999207,26
OCA,Ocean Reef Club Airport,United States,25.325399398804,-80.274803161621,8
YUS,Yushu Batang Airport,China,32.836388888900004,97.0363888889,12816
HIA,Lianshui Airport,China,33.7908333333,119.125,28
YOO,Toronto/Oshawa Executive Airport,Canada,43.922798,-78.894997,460
LHA,Lahr Airport,Germany,48.3693008423,7.82772016525,511
ATO,Ohio University Snyder Field,United States,39.2109985352,-82.23139953610001,766
SGH,Springfield-Beckley Municipal Airport,United States,39.840301513672,-83.840202331543,1051
HEX,Herrera Airport,Dominican Republic,18.4696998596,-69.9693984985,190
CDA,Cooinda Airport,Australia,-12.903300285339355,132.53199768066406,13
JAB,Jabiru Airport,Australia,-12.658300399780272,132.89300537109375,85
HGS,Hastings Airport,Sierra Leone,8.397130012512207,-13.12909984588623,60
TOP,Philip Billard Municipal Airport,United States,39.068698883057,-95.622497558594,881
MQY,Smyrna Airport,United States,36.0089988708,-86.5201034546,543
UOS,Franklin County Airport,United States,35.205101013184,-85.898101806641,1953
NGQ,Ngari Gunsa Airport,China,32.1,80.0530555556,14022
CSO,Cochstedt Airport,Germany,51.8563995361,11.42029953,594
PWK,Chicago Executive Airport,United States,42.114222,-87.901494,647
KLS,Southwest Washington Regional Airport,United States,46.11800003049999,-122.898002625,20
PUE,Puerto Obaldia Airport,Panama,8.667,-77.418,223
KHC,Kerch Airport,Ukraine,45.372501373291016,36.40140151977539,171
UKA,Ukunda Airstrip,Kenya,-4.29333,39.571098,98
ILN,Wilmington Airpark,United States,39.427898407,-83.792098999,1077
AVW,Marana Regional Airport,United States,32.4095993042,-111.218002319,2031
CGZ,Casa Grande Municipal Airport,United States,32.954899,-111.766998,1464
BXK,Buckeye Municipal Airport,United States,33.42039871,-112.685997,1033
MMI,McMinn County Airport,United States,35.39730072,-84.56259918,875
STK,Sterling Municipal Airport,United States,40.61529922,-103.2649994,4040
RWL,Rawlins Municipal Airport/Harvey Field,United States,41.80559921,-107.1999969,6813
CDW,Essex County Airport,United States,40.875198364300005,-74.2814025879,173
AIZ,Lee C Fine Memorial Airport,United States,38.0960006714,-92.54949951170002,869
TVI,Thomasville Regional Airport,United States,30.901599884033,-83.881301879883,264
HSH,Henderson Executive Airport,United States,35.9728012085,-115.134002686,2492
GML,Gostomel Airport,Ukraine,50.60350036621094,30.1919002532959,517
TMA,Henry Tift Myers Airport,United States,31.4290008545,-83.4885025024,355
RDO,Radom Airport,Poland,51.3891983032,21.213300705,610
DVT,Phoenix Deer Valley Airport,United States,33.6883010864,-112.083000183,1478
YRV,Revelstoke Airport,Canada,50.9667015076,-118.182998657,1459
FRG,Republic Airport,United States,40.7288017273,-73.4133987427,82
ZHY,Zhongwei Shapotou Airport,China,37.573125,105.154454,8202
MCL,McKinley National Park Airport,United States,63.7326011658,-148.910995483,1720
PPC,Prospect Creek Airport,United States,66.814102172852,-150.64399719238,1095
KHW,Khwai River Lodge Airport,Botswana,-19.149999618530277,23.78300094604492,3000
TXG,Taichung Airport,Taiwan,24.18630027770996,120.65399932861328,369
HLG,Wheeling Ohio County Airport,United States,40.1749992371,-80.6463012695,1195
DWC,Al Maktoum International Airport,United Arab Emirates,24.896356,55.161389,114
RKP,Aransas County Airport,United States,28.0867996216,-97.0446014404,24
MVV,Megève Airport,France,45.82080078125,6.652219772338867,4823
MFX,Méribel Altiport,France,45.407003,6.577942,5636
AEB,Baise Youjiang Airport,China,23.7206001282,106.959999084,490
OKF,Okaukuejo Airport,Namibia,-19.149200439453125,15.91189956665039,3911
OKU,Mokuti Lodge Airport,Namibia,-18.81279945373535,17.05940055847168,3665
KOQ,Köthen Airport,Germany,51.7211112976,11.9527778625,305
PSH,St. Peter-Ording Airport,Germany,54.30888748168945,8.686944007873535,7
TTD,Portland Troutdale Airport,United States,45.54940032959,-122.40100097656,39
HIO,Portland Hillsboro Airport,United States,45.540401,-122.949997,208
KHT,Khost Airport,Afghanistan,33.3334007263,69.952003479,3756
BNO,Burns Municipal Airport,United States,43.5918998718,-118.955001831,4148
PRZ,Prineville Airport,United States,44.286998748779,-120.90399932861,3250
RBL,Red Bluff Municipal Airport,United States,40.1506996155,-122.251998901,352
NOT,Marin County Airport - Gnoss Field,United States,38.143600463867,-122.55599975586,2
LKV,Lake County Airport,United States,42.1610984802,-120.399002075,4733
OTK,Tillamook Airport,United States,45.4182014465,-123.814002991,36
ONO,Ontario Municipal Airport,United States,44.020500183105,-117.01399993896,2193
DLS,Columbia Gorge Regional the Dalles Municipal Airport,United States,45.6184997559,-121.166999817,247
GAI,Montgomery County Airpark,United States,39.1683006287,-77.1660003662,539
OAS,Sharana Airstrip,Afghanistan,33.12575,68.838517,7340
YTA,Pembroke Airport,Canada,45.86439895629883,-77.25170135498047,529
TSB,Tsumeb Airport,Namibia,-19.26189994812,17.732500076294,4353
YSD,Suffield Heliport,Canada,50.266700744628906,-111.18299865722656,2525
BNU,Blumenau Airport,Brazil,-26.83060073852539,-49.09030151367188,60
YCC,Cornwall Regional Airport,Canada,45.09280014038086,-74.56330108642578,175
IZA,Zona da Mata Regional Airport,Brazil,-21.5130558014,-43.1730575562,1348
MVL,Morrisville Stowe State Airport,United States,44.53459930419999,-72.6139984131,732
RBD,Dallas Executive Airport,United States,32.6809005737,-96.8682022095,660
BXY,Krainiy Airport,Kazakhstan,45.621994,63.210773,317
WST,Westerly State Airport,United States,41.3496017456,-71.8033981323,81
BID,Block Island State Airport,United States,41.1680984497,-71.577796936,108
NME,Nightmute Airport,United States,60.471000671387,-164.70100402832,4
OOK,Toksook Bay Airport,United States,60.54140091,-165.0870056,59
OBY,Ittoqqortoormiit Heliport,Greenland,70.4882288244,-21.9716799259,238
VIN,Vinnytsia/Gavyryshivka Airport,Ukraine,49.242531,28.613778,961
BGE,Decatur County Industrial Air Park,United States,30.9715004,-84.63739777,141
ZGS,La Romaine Airport,Canada,50.259701,-60.679401,90
ZKG,Kegaska Airport,Canada,50.1958007812,-61.2658004761,32
YBI,Black Tickle Airport,Canada,53.4693984985,-55.7849998474,57
WHP,Whiteman Airport,United States,34.2593002319,-118.413002014,1003
MAE,Madera Municipal Airport,United States,36.9886016846,-120.111999512,255
YZZ,Trail Airport,Canada,49.0555992126,-117.60900116,1427
YAB,Old Arctic Bay Airport,Canada,73.0058922479,-85.0325489044,100
KJI,Kanas Airport,China,48.2223,86.9959,3921
CPB,Capurganá Airport,Colombia,8.63333,-77.35,49
HMB,Sohag International Airport,Egypt,26.342778,31.742778,310
RVY,Presidente General Don Oscar D. Gestido International Airport,Uruguay,-30.97459983825684,-55.476200103759766,712
POJ,Patos de Minas Airport,Brazil,-18.672800064086918,-46.4911994934082,2793
JTC,Bauru - Arealva Airport,Brazil,-22.1668591409,-49.0502866745,1949
OIA,Ourilândia do Norte Airport,Brazil,-6.763100147250001,-51.0499000549,901
RDC,Redenção Airport,Brazil,-8.033289909362793,-49.97990036010742,670
SXX,São Félix do Xingu Airport,Brazil,-6.6413,-51.9523,656
BYO,Bonito Airport,Brazil,-21.247299,-56.452499,1180
SXO,São Félix do Araguaia Airport,Brazil,-11.632399559020996,-50.68960189819336,650
CFC,Caçador Airport,Brazil,-26.78840065,-50.9398002625,3376
CAF,Carauari Airport,Brazil,-4.871520042419434,-66.89749908447266,355
ERN,Eirunepé Airport,Brazil,-6.639530181884766,-69.87979888916016,412
CCI,Concórdia Airport,Brazil,-27.180599212646484,-52.05270004272461,2461
FBE,Francisco Beltrão Airport,Brazil,-26.059200286865234,-53.0634994506836,2100
CFO,Confresa Airport,Brazil,-10.634400367736816,-51.5635986328125,781
AAF,Apalachicola Regional Airport,United States,29.72750092,-85.02749634,20
UMU,Umuarama Airport,Brazil,-23.7987003326416,-53.31380081176758,1558
DTI,Diamantina Airport,Brazil,-18.232000351,-43.6503982544,4446
FBA,Fonte Boa Airport,Brazil,-2.5326099395800004,-66.0831985474,207
