Airport_ID,Name,Country_ID,geom
PBD,Porbandar Airport,India,01010000C07DFBFF9F0F6A51408BF3FF3F11A6354000000000000037400000000000000000
RAJ,Rajkot Airport,India,01010000C0190D0060E3B151403A2600C0274F36400000000000907B400000000000000000
RPR,Raipur Airport,India,01010000C03A92CB7F486F54406B2A8BC22E2E354000000000004490400000000000000000
SSE,Solapur Airport,India,01010000C020F6FFBFD3FB5240A50000A0C4A031400000000000C098400000000000000000
STV,Surat Airport,India,01010000C0CC0500A0792F5240282800A0351D354000000000000030400000000000000000
UDR,Maharana Pratap Airport,India,01010000C04E0700C0597952408B1300A0219E38400000000000509A400000000000000000
CMB,Bandaranaike International Colombo Airport,Sri Lanka,01010000C00000002095F853400000002019B91C400000000000003E400000000000000000
ACJ,Anuradhapura Air Force Base,Sri Lanka,01010000C0960500C0621B5440660600E05C9A204000000000004074400000000000000000
BTC,Batticaloa Airport,Sri Lanka,01010000C0679DF17D716B5440C24CDBBFB2D21E4000000000000034400000000000000000
RML,Colombo Ratmalana Airport,Sri Lanka,01010000C000000080B7F85340000000C0B7491B4000000000000036400000000000000000
ADP,Ampara Airport,Sri Lanka,01010000C08750A5660F6854407D96E7C1DD591D400000000000C062400000000000000000
JAF,Kankesanturai Airport,Sri Lanka,01010000C0000000807C04544000000040AC95234000000000008040400000000000000000
TRR,China Bay Airport,Sri Lanka,01010000C000000040A44B5440000000A0B713214000000000000018400000000000000000
KZC,Kampong Chhnang Airport,Cambodia,01010000C03C4C00A018245A40D997FF9FA98228400000000000004C400000000000000000
PNH,Phnom Penh International Airport,Cambodia,01010000C0FFFFFF1F04365A4001000000DC17274000000000000044400000000000000000
REP,Siem Reap International Airport,Cambodia,01010000C043F5FF3F08F459403157004047D22A400000000000004E400000000000000000
TNX,Stung Treng Airport,Cambodia,01010000C0000000C0F5805A40FFFFFF3F55102B4000000000006069400000000000000000
IXV,Along Airport,India,01010000C00000000054B3574000000080E02C3C400000000000208C400000000000000000
IXA,Agartala Airport,India,01010000C0950500C062CF564019CAFF5F12E3374000000000000047400000000000000000
AJL,Lengpui Airport,India,01010000C0C9FFFF1FA9275740872D008031D737400000000000D895400000000000000000
IXB,Bagdogra Airport,India,01010000C0000000C0071556400000002063AE3A400000000000C079400000000000000000
BBI,Biju Patnaik Airport,India,01010000C0370000E0567455408AF0FFFF903E344000000000004061400000000000000000
