Route_ID,Airport_ID_start,Airport_ID_end,geom
CNF-PTY,CNF,PTY,010200000002000000000000A068FC45C000000080DB9F33C0DAFDFF3F8BD853C04A01004089242240
COR-PTY,COR,PTY,0102000000020000005A643BDF4F0D50C0F1F3DF83D7523FC0DAFDFF3F8BD853C04A01004089242240
CTG-ADZ,CTG,ADZ,01020000000200000046B6F3FDD4E052C03480B74082E22440933A014D846D54C026E4839ECD2A2940
CTG-PTY,CTG,PTY,01020000000200000046B6F3FDD4E052C03480B74082E22440DAFDFF3F8BD853C04A01004089242240
CUC-PTY,CUC,PTY,010200000002000000DBF97E6ABC2052C0BD00FBE8D4B51F40DAFDFF3F8BD853C04A01004089242240
EWR-PTY,EWR,PTY,01020000000200000000000000CC8A52C0000000E0A3584440DAFDFF3F8BD853C04A01004089242240
EZE-PTY,EZE,PTY,01020000000200000031992A1895444DC0B7627FD93D6941C0DAFDFF3F8BD853C04A01004089242240
GIG-PTY,GIG,PTY,01020000000200000092FFFF3F12A045C066D1FF1F5CCF36C0DAFDFF3F8BD853C04A01004089242240
GRU-PTY,GRU,PTY,010200000002000000000000208D3C47C0000000A0806F37C0DAFDFF3F8BD853C04A01004089242240
GUA-MGA,GUA,MGA,0102000000020000005531957EC2A156C07B832F4CA62A2D40000000C0C38A55C0FFFFFFBF72482840
GUA-PTY,GUA,PTY,0102000000020000005531957EC2A156C07B832F4CA62A2D40DAFDFF3F8BD853C04A01004089242240
GYE-PTY,GYE,PTY,010200000002000000E9F5FFDF8CF853C0A9140060654201C0DAFDFF3F8BD853C04A01004089242240
HAV-PTY,HAV,PTY,010200000002000000000000C02E9A54C0000000403CFD3640DAFDFF3F8BD853C04A01004089242240
IAD-PTY,IAD,PTY,01020000000200000090B402E02B5D53C08B1C0160E5784340DAFDFF3F8BD853C04A01004089242240
IAH-PTY,IAH,PTY,01020000000200000000000080D9D557C0000000A001FC3D40DAFDFF3F8BD853C04A01004089242240
IAH-SFO,IAH,SFO,01020000000200000000000080D9D557C0000000A001FC3D400000000000985EC0000000603BCF4240
IQT-PTY,IQT,PTY,01020000000200000000000060C35352C0000000C025470EC0DAFDFF3F8BD853C04A01004089242240
JFK-PTY,JFK,PTY,0102000000020000005EC60380D97152C008E60900E5514440DAFDFF3F8BD853C04A01004089242240
KIN-PTY,KIN,PTY,01020000000200000000000060663253C0000000008AEF3140DAFDFF3F8BD853C04A01004089242240
LAS-PTY,LAS,PTY,010200000002000000A7BEE25FBAC95CC0CD29F9BF400A4240DAFDFF3F8BD853C04A01004089242240
LAX-PTY,LAX,PTY,0102000000020000003957DE9F1C9A5DC0290C04E0A3F84040DAFDFF3F8BD853C04A01004089242240
LIM-PTY,LIM,PTY,0102000000020000003C31EBC5504753C097900F7A360B28C0DAFDFF3F8BD853C04A01004089242240
LIR-PTY,LIR,PTY,0102000000020000000936AE7FD76255C0006F8104C52F2540DAFDFF3F8BD853C04A01004089242240
MAO-PTY,MAO,PTY,010200000002000000000000A05C064EC0FFFFFFBF124F08C0DAFDFF3F8BD853C04A01004089242240
MAR-PTY,MAR,PTY,0102000000020000002908004095EE51C066340080CD1D2540DAFDFF3F8BD853C04A01004089242240
MBJ-PTY,MBJ,PTY,01020000000200000000000020757A53C000000080F2803240DAFDFF3F8BD853C04A01004089242240
MCO-PTY,MCO,PTY,010200000002000000000000A0C65354C000000020ED6D3C40DAFDFF3F8BD853C04A01004089242240
MDE-ADZ,MDE,ADZ,01020000000200000002BC051214DB52C00D897B2C7DA81840933A014D846D54C026E4839ECD2A2940
MDE-CCS,MDE,CCS,01020000000200000002BC051214DB52C00D897B2C7DA81840D844662E70BF50C0541A31B3CF332540
MDE-PTY,MDE,PTY,01020000000200000002BC051214DB52C00D897B2C7DA81840DAFDFF3F8BD853C04A01004089242240
MGA-GUA,MGA,GUA,010200000002000000000000C0C38A55C0FFFFFFBF724828405531957EC2A156C07B832F4CA62A2D40
MGA-PTY,MGA,PTY,010200000002000000000000C0C38A55C0FFFFFFBF72482840DAFDFF3F8BD853C04A01004089242240
MVD-PTY,MVD,PTY,010200000002000000C05B2041F1034CC05473B9C1506B41C0DAFDFF3F8BD853C04A01004089242240
NAS-PTY,NAS,PTY,010200000002000000B2F8FF3FD65D53C05E0500E0FB093940DAFDFF3F8BD853C04A01004089242240
ORD-PTY,ORD,PTY,010200000002000000EE5A423EE8F955C0CCEEC9C342FD4440DAFDFF3F8BD853C04A01004089242240
PEI-ADZ,PEI,ADZ,01020000000200000017D9CEF753EF52C0E3C281902C401340933A014D846D54C026E4839ECD2A2940
PEI-PTY,PEI,PTY,01020000000200000017D9CEF753EF52C0E3C281902C401340DAFDFF3F8BD853C04A01004089242240
POA-PTY,POA,PTY,01020000000200000000000060F09549C00000000091FE3DC0DAFDFF3F8BD853C04A01004089242240
PTY-ADZ,PTY,ADZ,010200000002000000DAFDFF3F8BD853C04A01004089242240933A014D846D54C026E4839ECD2A2940
PTY-ASU,PTY,ASU,010200000002000000DAFDFF3F8BD853C04A01004089242240000000608FC24CC0000000A0703D39C0
PTY-BAQ,PTY,BAQ,010200000002000000DAFDFF3F8BD853C04A01004089242240E02D90A0F8B152C00F0BB5A679C72540
PTY-BGA,PTY,BGA,010200000002000000DAFDFF3F8BD853C04A01004089242240401361C3D34B52C0A8C64B3789811C40
PTY-BOS,PTY,BOS,010200000002000000DAFDFF3F8BD853C04A010040892422404E25034055C051C0900BF75FA12E4540
PTY-BSB,PTY,BSB,010200000002000000DAFDFF3F8BD853C04A01004089242240FFFFFFDFDDF547C00000008003BD2FC0
PTY-CCS,PTY,CCS,010200000002000000DAFDFF3F8BD853C04A01004089242240D844662E70BF50C0541A31B3CF332540
PTY-CLO,PTY,CLO,010200000002000000DAFDFF3F8BD853C04A01004089242240D50968226C1853C0D44334BA83580C40
PTY-CNF,PTY,CNF,010200000002000000DAFDFF3F8BD853C04A01004089242240000000A068FC45C000000080DB9F33C0
PTY-COR,PTY,COR,010200000002000000DAFDFF3F8BD853C04A010040892422405A643BDF4F0D50C0F1F3DF83D7523FC0
PTY-CTG,PTY,CTG,010200000002000000DAFDFF3F8BD853C04A0100408924224046B6F3FDD4E052C03480B74082E22440
PTY-CUC,PTY,CUC,010200000002000000DAFDFF3F8BD853C04A01004089242240DBF97E6ABC2052C0BD00FBE8D4B51F40
PTY-EWR,PTY,EWR,010200000002000000DAFDFF3F8BD853C04A0100408924224000000000CC8A52C0000000E0A3584440
PTY-EZE,PTY,EZE,010200000002000000DAFDFF3F8BD853C04A0100408924224031992A1895444DC0B7627FD93D6941C0
PTY-GIG,PTY,GIG,010200000002000000DAFDFF3F8BD853C04A0100408924224092FFFF3F12A045C066D1FF1F5CCF36C0
PTY-GRU,PTY,GRU,010200000002000000DAFDFF3F8BD853C04A01004089242240000000208D3C47C0000000A0806F37C0
PTY-GUA,PTY,GUA,010200000002000000DAFDFF3F8BD853C04A010040892422405531957EC2A156C07B832F4CA62A2D40
PTY-GYE,PTY,GYE,010200000002000000DAFDFF3F8BD853C04A01004089242240E9F5FFDF8CF853C0A9140060654201C0
PTY-HAV,PTY,HAV,010200000002000000DAFDFF3F8BD853C04A01004089242240000000C02E9A54C0000000403CFD3640
PTY-IAD,PTY,IAD,010200000002000000DAFDFF3F8BD853C04A0100408924224090B402E02B5D53C08B1C0160E5784340
PTY-IAH,PTY,IAH,010200000002000000DAFDFF3F8BD853C04A0100408924224000000080D9D557C0000000A001FC3D40
PTY-IQT,PTY,IQT,010200000002000000DAFDFF3F8BD853C04A0100408924224000000060C35352C0000000C025470EC0
PTY-JFK,PTY,JFK,010200000002000000DAFDFF3F8BD853C04A010040892422405EC60380D97152C008E60900E5514440
PTY-KIN,PTY,KIN,010200000002000000DAFDFF3F8BD853C04A0100408924224000000060663253C0000000008AEF3140
PTY-LAS,PTY,LAS,010200000002000000DAFDFF3F8BD853C04A01004089242240A7BEE25FBAC95CC0CD29F9BF400A4240
PTY-LAX,PTY,LAX,010200000002000000DAFDFF3F8BD853C04A010040892422403957DE9F1C9A5DC0290C04E0A3F84040
PTY-LIM,PTY,LIM,010200000002000000DAFDFF3F8BD853C04A010040892422403C31EBC5504753C097900F7A360B28C0
PTY-LIR,PTY,LIR,010200000002000000DAFDFF3F8BD853C04A010040892422400936AE7FD76255C0006F8104C52F2540
PTY-MAO,PTY,MAO,010200000002000000DAFDFF3F8BD853C04A01004089242240000000A05C064EC0FFFFFFBF124F08C0
PTY-MAR,PTY,MAR,010200000002000000DAFDFF3F8BD853C04A010040892422402908004095EE51C066340080CD1D2540
PTY-MBJ,PTY,MBJ,010200000002000000DAFDFF3F8BD853C04A0100408924224000000020757A53C000000080F2803240
PTY-MCO,PTY,MCO,010200000002000000DAFDFF3F8BD853C04A01004089242240000000A0C65354C000000020ED6D3C40
PTY-MDE,PTY,MDE,010200000002000000DAFDFF3F8BD853C04A0100408924224002BC051214DB52C00D897B2C7DA81840
PTY-MGA,PTY,MGA,010200000002000000DAFDFF3F8BD853C04A01004089242240000000C0C38A55C0FFFFFFBF72482840
PTY-MVD,PTY,MVD,010200000002000000DAFDFF3F8BD853C04A01004089242240C05B2041F1034CC05473B9C1506B41C0
PTY-NAS,PTY,NAS,010200000002000000DAFDFF3F8BD853C04A01004089242240B2F8FF3FD65D53C05E0500E0FB093940
PTY-ORD,PTY,ORD,010200000002000000DAFDFF3F8BD853C04A01004089242240EE5A423EE8F955C0CCEEC9C342FD4440
PTY-PEI,PTY,PEI,010200000002000000DAFDFF3F8BD853C04A0100408924224017D9CEF753EF52C0E3C281902C401340
PTY-POA,PTY,POA,010200000002000000DAFDFF3F8BD853C04A0100408924224000000060F09549C00000000091FE3DC0
PTY-PUJ,PTY,PUJ,010200000002000000DAFDFF3F8BD853C04A0100408924224091FCFFFF411751C08ED6FF1F41913240
PTY-REC,PTY,REC,010200000002000000DAFDFF3F8BD853C04A0100408924224000000080387641C000000040C34020C0
PTY-SAP,PTY,SAP,010200000002000000DAFDFF3F8BD853C04A0100408924224092E7FA3E1CFB55C0D656EC2FBBE72E40
PTY-SCL,PTY,SCL,010200000002000000DAFDFF3F8BD853C04A01004089242240000000804AB251C0000000E04DB240C0
PTY-SDQ,PTY,SDQ,010200000002000000DAFDFF3F8BD853C04A010040892422400D000040CF6A51C087FFFFDF006E3240
PTY-SJU,PTY,SJU,010200000002000000DAFDFF3F8BD853C04A010040892422406CFDFF7F1D8050C0E9D5FF7F7C703240
PTY-STI,PTY,STI,010200000002000000DAFDFF3F8BD853C04A0100408924224000000060B3A651C000000020F6673340
PTY-TGU,PTY,TGU,010200000002000000DAFDFF3F8BD853C04A01004089242240000000A0E6CD55C0000000402E1F2C40
PTY-TPA,PTY,TPA,010200000002000000DAFDFF3F8BD853C04A010040892422400000000020A254C000000060BAF93B40
PTY-UIO,PTY,UIO,010200000002000000DAFDFF3F8BD853C04A010040892422407B14AE47E19653C072B788888888C0BF
PTY-VLN,PTY,VLN,010200000002000000DAFDFF3F8BD853C04A01004089242240000000E06AFB50C0000000C0A94C2440
PTY-VVI,PTY,VVI,010200000002000000DAFDFF3F8BD853C04A010040892422409F7422C154914FC0F775E09C11A531C0
PTY-YYZ,PTY,YYZ,010200000002000000DAFDFF3F8BD853C04A01004089242240DD0300C05BE853C073090080AED64540
PUJ-PTY,PUJ,PTY,01020000000200000091FCFFFF411751C08ED6FF1F41913240DAFDFF3F8BD853C04A01004089242240
REC-PTY,REC,PTY,01020000000200000000000080387641C000000040C34020C0DAFDFF3F8BD853C04A01004089242240
SAP-PTY,SAP,PTY,01020000000200000092E7FA3E1CFB55C0D656EC2FBBE72E40DAFDFF3F8BD853C04A01004089242240
SCL-PTY,SCL,PTY,010200000002000000000000804AB251C0000000E04DB240C0DAFDFF3F8BD853C04A01004089242240
SDQ-PTY,SDQ,PTY,0102000000020000000D000040CF6A51C087FFFFDF006E3240DAFDFF3F8BD853C04A01004089242240
SJU-PTY,SJU,PTY,0102000000020000006CFDFF7F1D8050C0E9D5FF7F7C703240DAFDFF3F8BD853C04A01004089242240
STI-PTY,STI,PTY,01020000000200000000000060B3A651C000000020F6673340DAFDFF3F8BD853C04A01004089242240
TGU-PTY,TGU,PTY,010200000002000000000000A0E6CD55C0000000402E1F2C40DAFDFF3F8BD853C04A01004089242240
TPA-PTY,TPA,PTY,0102000000020000000000000020A254C000000060BAF93B40DAFDFF3F8BD853C04A01004089242240
UIO-PTY,UIO,PTY,0102000000020000007B14AE47E19653C072B788888888C0BFDAFDFF3F8BD853C04A01004089242240
VLN-PTY,VLN,PTY,010200000002000000000000E06AFB50C0000000C0A94C2440DAFDFF3F8BD853C04A01004089242240
VVI-PTY,VVI,PTY,0102000000020000009F7422C154914FC0F775E09C11A531C0DAFDFF3F8BD853C04A01004089242240
YYZ-PTY,YYZ,PTY,010200000002000000DD0300C05BE853C073090080AED64540DAFDFF3F8BD853C04A01004089242240
CCC-HAV,CCC,HAV,01020000000200000025FFFF7F049553C0A2FAFF1F04763640000000C02E9A54C0000000403CFD3640
CCC-VRA,CCC,VRA,01020000000200000025FFFF7F049553C0A2FAFF1F0476364000000000DC5B54C000000080CE083740
CCS-HAV,CCS,HAV,010200000002000000D844662E70BF50C0541A31B3CF332540000000C02E9A54C0000000403CFD3640
CMW-HAV,CMW,HAV,010200000002000000000000803D7653C0000000C0986B3540000000C02E9A54C0000000403CFD3640
CMW-YUL,CMW,YUL,010200000002000000000000803D7653C0000000C0986B35404A010040696F52C0630E00A03CBC4640
CMW-YYZ,CMW,YYZ,010200000002000000000000803D7653C0000000C0986B3540DD0300C05BE853C073090080AED64540
CYO-HAV,CYO,HAV,0102000000020000000EF8FF9FF16254C097080000D39D3540000000C02E9A54C0000000403CFD3640
CYO-SCU,CYO,SCU,0102000000020000000EF8FF9FF16254C097080000D39D35400000004077F552C0000000E044F83340
EZE-CCC,EZE,CCC,01020000000200000031992A1895444DC0B7627FD93D6941C025FFFF7F049553C0A2FAFF1F04763640
GAO-HAV,GAO,HAV,010200000002000000000000A021CA52C000000040D6153440000000C02E9A54C0000000403CFD3640
HAV-CCS,HAV,CCS,010200000002000000000000C02E9A54C0000000403CFD3640D844662E70BF50C0541A31B3CF332540
HAV-CMW,HAV,CMW,010200000002000000000000C02E9A54C0000000403CFD3640000000803D7653C0000000C0986B3540
HAV-EZE,HAV,EZE,010200000002000000000000C02E9A54C0000000403CFD364031992A1895444DC0B7627FD93D6941C0
HAV-GAO,HAV,GAO,010200000002000000000000C02E9A54C0000000403CFD3640000000A021CA52C000000040D6153440
HAV-MAD,HAV,MAD,010200000002000000000000C02E9A54C0000000403CFD36401C5F7B6649800CC0E9103812683C4440
HAV-NAS,HAV,NAS,010200000002000000000000C02E9A54C0000000403CFD3640B2F8FF3FD65D53C05E0500E0FB093940
HAV-ORY,HAV,ORY,010200000002000000000000C02E9A54C0000000403CFD3640E73345251A090340CBCD812F965C4840
HAV-PMV,HAV,PMV,010200000002000000000000C02E9A54C0000000403CFD364000000080B9FB4FC0000000C040D32540
HAV-SDQ,HAV,SDQ,010200000002000000000000C02E9A54C0000000403CFD36400D000040CF6A51C087FFFFDF006E3240
HAV-SNU,HAV,SNU,010200000002000000000000C02E9A54C0000000403CFD36400000000064FC53C0000000E0007E3640
HOG-HAV,HOG,HAV,010200000002000000000000A02A1453C0000000201DC93440000000C02E9A54C0000000403CFD3640
MAD-HAV,MAD,HAV,0102000000020000001C5F7B6649800CC0E9103812683C4440000000C02E9A54C0000000403CFD3640
MAD-SCU,MAD,SCU,0102000000020000001C5F7B6649800CC0E9103812683C44400000004077F552C0000000E044F83340
NAS-HAV,NAS,HAV,010200000002000000B2F8FF3FD65D53C05E0500E0FB093940000000C02E9A54C0000000403CFD3640
ORY-SCU,ORY,SCU,010200000002000000E73345251A090340CBCD812F965C48400000004077F552C0000000E044F83340
PMV-HAV,PMV,HAV,01020000000200000000000080B9FB4FC0000000C040D32540000000C02E9A54C0000000403CFD3640
SCU-HAV,SCU,HAV,0102000000020000000000004077F552C0000000E044F83340000000C02E9A54C0000000403CFD3640
SCU-SDQ,SCU,SDQ,0102000000020000000000004077F552C0000000E044F833400D000040CF6A51C087FFFFDF006E3240
SCU-YUL,SCU,YUL,0102000000020000000000004077F552C0000000E044F833404A010040696F52C0630E00A03CBC4640
SDQ-HAV,SDQ,HAV,0102000000020000000D000040CF6A51C087FFFFDF006E3240000000C02E9A54C0000000403CFD3640
SDQ-SCU,SDQ,SCU,0102000000020000000D000040CF6A51C087FFFFDF006E32400000004077F552C0000000E044F83340
YUL-CMW,YUL,CMW,0102000000020000004A010040696F52C0630E00A03CBC4640000000803D7653C0000000C0986B3540
YUL-CYO,YUL,CYO,0102000000020000004A010040696F52C0630E00A03CBC46400EF8FF9FF16254C097080000D39D3540
YYZ-CMW,YYZ,CMW,010200000002000000DD0300C05BE853C073090080AED64540000000803D7653C0000000C0986B3540
ATH-DOH,ATH,DOH,010200000002000000541300C0CAF13740DF060000DCF742407B116DC7D4CD494001FA7DFFE6453940
BCN-DOH,BCN,DOH,010200000002000000715AF0A2AFA0004020D26F5F07A644407B116DC7D4CD494001FA7DFFE6453940
BKK-CMB,BKK,CMB,010200000002000000000000E0CE2F594000000020B95C2B400000002095F853400000002019B91C40
BKK-KHI,BKK,KHI,010200000002000000000000E0CE2F594000000020B95C2B40E012807F4ACA5040F2D24D6210E83840
CMB-BKK,CMB,BKK,0102000000020000000000002095F853400000002019B91C40000000E0CE2F594000000020B95C2B40
DOH-ATH,DOH,ATH,0102000000020000007B116DC7D4CD494001FA7DFFE6453940541300C0CAF13740DF060000DCF74240
DOH-BCN,DOH,BCN,0102000000020000007B116DC7D4CD494001FA7DFFE6453940715AF0A2AFA0004020D26F5F07A64440
DOH-GVA,DOH,GVA,0102000000020000007B116DC7D4CD494001FA7DFFE6453940000000A0906F1840000000007A1E4740
DOH-MAD,DOH,MAD,0102000000020000007B116DC7D4CD494001FA7DFFE64539401C5F7B6649800CC0E9103812683C4440
DOH-VCE,DOH,VCE,0102000000020000007B116DC7D4CD494001FA7DFFE6453940C0EC9E3C2CB42840CBD93BA3ADC04640
GVA-DOH,GVA,DOH,010200000002000000000000A0906F1840000000007A1E47407B116DC7D4CD494001FA7DFFE6453940
JFK-YVR,JFK,YVR,0102000000020000005EC60380D97152C008E60900E5514440B21800A0C6CB5EC08FF9FFBFD1984840
KHI-BKK,KHI,BKK,010200000002000000E012807F4ACA5040F2D24D6210E83840000000E0CE2F594000000020B95C2B40
MAD-DOH,MAD,DOH,0102000000020000001C5F7B6649800CC0E9103812683C44407B116DC7D4CD494001FA7DFFE6453940
VCE-DOH,VCE,DOH,010200000002000000C0EC9E3C2CB42840CBD93BA3ADC046407B116DC7D4CD494001FA7DFFE6453940
YVR-JFK,YVR,JFK,010200000002000000B21800A0C6CB5EC08FF9FFBFD19848405EC60380D97152C008E60900E5514440
AMS-LCA,AMS,LCA,0102000000020000003CF71E2E390E1340A741D13C80274A40000000C0FCCF40400000004003704140
AUH-LCA,AUH,LCA,0102000000020000000000004057534B4000000020D96E3840000000C0FCCF40400000004003704140
BEY-LCA,BEY,LCA,010200000002000000000000E083BE41400000004013E94040000000C0FCCF40400000004003704140
HER-LCA,HER,LCA,010200000002000000C2F3FF1F282E3940DAFDFF3F7BAB4140000000C0FCCF40400000004003704140
LCA-AMS,LCA,AMS,010200000002000000000000C0FCCF404000000040037041403CF71E2E390E1340A741D13C80274A40
LCA-AUH,LCA,AUH,010200000002000000000000C0FCCF404000000040037041400000004057534B4000000020D96E3840
LCA-BEY,LCA,BEY,010200000002000000000000C0FCCF40400000004003704140000000E083BE41400000004013E94040
LCA-HER,LCA,HER,010200000002000000000000C0FCCF40400000004003704140C2F3FF1F282E3940DAFDFF3F7BAB4140
LCA-MUC,LCA,MUC,010200000002000000000000C0FCCF404000000040037041406DC5FEB27B92274034A14962492D4840
LCA-OTP,LCA,OTP,010200000002000000000000C0FCCF40400000004003704140F6285C8FC2153A40F970242B1A494640
LCA-SOF,LCA,SOF,010200000002000000000000C0FCCF40400000004003704140000000E053693740010000402D594540
LCA-TLV,LCA,TLV,010200000002000000000000C0FCCF40400000004003704140000000607F7141400000008075014040
MUC-FRA,MUC,FRA,0102000000020000006DC5FEB27B92274034A14962492D4840BA1281EA1F2421405470784144044940
MUC-LCA,MUC,LCA,0102000000020000006DC5FEB27B92274034A14962492D4840000000C0FCCF40400000004003704140
OTP-LCA,OTP,LCA,010200000002000000F6285C8FC2153A40F970242B1A494640000000C0FCCF40400000004003704140
SOF-LCA,SOF,LCA,010200000002000000000000E053693740010000402D594540000000C0FCCF40400000004003704140
TLV-LCA,TLV,LCA,010200000002000000000000607F7141400000008075014040000000C0FCCF40400000004003704140
AAT-URC,AAT,URC,010200000002000000F00100E07D055640E1090040FCDF47400000004059DE5540010000E01BF44540
ACX-CAN,ACX,CAN,010200000002000000C553AB89673D5A4033900C951D163940000000E022535C400000006074643740
AKL-CAN,AKL,CAN,01020000000200000046D8FF1F58D96540CB020060098142C0000000E022535C400000006074643740
AKU-URC,AKU,URC,010200000002000000618BDD3EAB1254406A15FDA199A144400000004059DE5540010000E01BF44540
ALA-URC,ALA,URC,0102000000020000000000008097425340000000A011AD45400000004059DE5540010000E01BF44540
AMS-CAN,AMS,CAN,0102000000020000003CF71E2E390E1340A741D13C80274A40000000E022535C400000006074643740
AMS-CTU,AMS,CTU,0102000000020000003CF71E2E390E1340A741D13C80274A40000000A09BFC5940000000A018943E40
AMS-HGH,AMS,HGH,0102000000020000003CF71E2E390E1340A741D13C80274A40000000A0C61B5E4000000080C03A3E40
AMS-PEK,AMS,PEK,0102000000020000003CF71E2E390E1340A741D13C80274A40000000A070255D40010000C0400A4440
AMS-PVG,AMS,PVG,0102000000020000003CF71E2E390E1340A741D13C80274A400000002085735E40010000E0B5243F40
AMS-XMN,AMS,XMN,0102000000020000003CF71E2E390E1340A741D13C80274A400000002031885D40000000A0438B3840
AOG-PEK,AOG,PEK,0102000000020000008CBAD6DEA7B65E40389ECF807A8D4440000000A070255D40010000C0400A4440
AQG-CAN,AQG,CAN,010200000002000000EC6CC83F33435D408FC360FE0A953E40000000E022535C400000006074643740
ASB-URC,ASB,URC,01020000000200000091ED7C3F352E4D407E54C37E4FFE42400000004059DE5540010000E01BF44540
AVA-CAN,AVA,CAN,01020000000200000078EF7DB1E4775A40D617D6C4B3423A40000000E022535C400000006074643740
BAV-CGO,BAV,CGO,010200000002000000000000E0CE7F5B4000000020AE47444097080000D3755C402A0B008085424140
BAV-CSX,BAV,CSX,010200000002000000000000E0CE7F5B4000000020AE4744409B510080144E5C40FFDCFF5F6F303C40
BAV-CTU,BAV,CTU,010200000002000000000000E0CE7F5B4000000020AE474440000000A09BFC5940000000A018943E40
BAV-SHE,BAV,SHE,010200000002000000000000E0CE7F5B4000000020AE47444000000080E9DE5E4001000000E5D14440
BAV-SJW,BAV,SJW,010200000002000000000000E0CE7F5B4000000020AE474440000000A09BAC5C4000000000EE234340
BAV-URC,BAV,URC,010200000002000000000000E0CE7F5B4000000020AE4744400000004059DE5540010000E01BF44540
BAV-WUH,BAV,WUH,010200000002000000000000E0CE7F5B4000000020AE4744405A643BDF4F8D5C40D49AE61DA7C83E40
BFJ-CAN,BFJ,CAN,0102000000020000008BE255D6365E5A40A0DFF76F5E443B40000000E022535C400000006074643740
BFJ-SZX,BFJ,SZX,0102000000020000008BE255D6365E5A40A0DFF76F5E443B4000000060E7735C4000000020A9A33640
BHY-CAN,BHY,CAN,010200000002000000A1832EE1D0525B4060764F1E168A3540000000E022535C400000006074643740
BHY-CGO,BHY,CGO,010200000002000000A1832EE1D0525B4060764F1E168A354097080000D3755C402A0B008085424140
BHY-CKG,BHY,CKG,010200000002000000A1832EE1D0525B4060764F1E168A35400000008016A95A40000000801DB83D40
BHY-CSX,BHY,CSX,010200000002000000A1832EE1D0525B4060764F1E168A35409B510080144E5C40FFDCFF5F6F303C40
BHY-KMG,BHY,KMG,010200000002000000A1832EE1D0525B4060764F1E168A354010429B7777BB5940A6023807191A3940
BHY-SJW,BHY,SJW,010200000002000000A1832EE1D0525B4060764F1E168A3540000000A09BAC5C4000000000EE234340
BKK-CAN,BKK,CAN,010200000002000000000000E0CE2F594000000020B95C2B40000000E022535C400000006074643740
BKK-CGO,BKK,CGO,010200000002000000000000E0CE2F594000000020B95C2B4097080000D3755C402A0B008085424140
BKK-CSX,BKK,CSX,010200000002000000000000E0CE2F594000000020B95C2B409B510080144E5C40FFDCFF5F6F303C40
BKK-FOC,BKK,FOC,010200000002000000000000E0CE2F594000000020B95C2B40000000A06EEA5D40FFFFFFBF62EF3940
BKK-NBO,BKK,NBO,010200000002000000000000E0CE2F594000000020B95C2B408E190020C27642405FDEFF5F9B1BF5BF
BKK-NNG,BKK,NNG,010200000002000000000000E0CE2F594000000020B95C2B4000000000020B5B4000000080B99B3640
BKK-SWA,BKK,SWA,010200000002000000000000E0CE2F594000000020B95C2B40EA04341136205D405A643BDF4F8D3740
BKK-WUH,BKK,WUH,010200000002000000000000E0CE2F594000000020B95C2B405A643BDF4F8D5C40D49AE61DA7C83E40
BKK-XMN,BKK,XMN,010200000002000000000000E0CE2F594000000020B95C2B400000002031885D40000000A0438B3840
BNE-CAN,BNE,CAN,01020000000200000000000080BE236340FFFFFFDF5A623BC0000000E022535C400000006074643740
BSD-KMG,BSD,KMG,010200000002000000F4C0C760C5CA584017D86322A50D394010429B7777BB5940A6023807191A3940
CAN-ACX,CAN,ACX,010200000002000000000000E022535C400000006074643740C553AB89673D5A4033900C951D163940
CAN-AKL,CAN,AKL,010200000002000000000000E022535C40000000607464374046D8FF1F58D96540CB020060098142C0
CAN-AMS,CAN,AMS,010200000002000000000000E022535C4000000060746437403CF71E2E390E1340A741D13C80274A40
CAN-AQG,CAN,AQG,010200000002000000000000E022535C400000006074643740EC6CC83F33435D408FC360FE0A953E40
CAN-AVA,CAN,AVA,010200000002000000000000E022535C40000000607464374078EF7DB1E4775A40D617D6C4B3423A40
CAN-BFJ,CAN,BFJ,010200000002000000000000E022535C4000000060746437408BE255D6365E5A40A0DFF76F5E443B40
CAN-BHY,CAN,BHY,010200000002000000000000E022535C400000006074643740A1832EE1D0525B4060764F1E168A3540
CAN-BKK,CAN,BKK,010200000002000000000000E022535C400000006074643740000000E0CE2F594000000020B95C2B40
CAN-BNE,CAN,BNE,010200000002000000000000E022535C40000000607464374000000080BE236340FFFFFFDF5A623BC0
CAN-CGD,CAN,CGD,010200000002000000000000E022535C400000006074643740A36000C0F5E85B40ECDBFFFF3CEB3C40
CAN-CGK,CAN,CGK,010200000002000000000000E022535C4000000060746437405E0500E0FBA95A402DEEFF5F958018C0
CAN-CIH,CAN,CIH,010200000002000000000000E022535C40000000607464374009151C5E10485C40185DDE1CAE1F4240
CAN-CNX,CAN,CNX,010200000002000000000000E022535C400000006074643740DAFDFF3F9BBD5840632E00004DC43240
CAN-CSX,CAN,CSX,010200000002000000000000E022535C4000000060746437409B510080144E5C40FFDCFF5F6F303C40
